it,bt,km,transmission,ownerNo,oem,model,modelYear,price_in_lakhs,Insurance Validity,Fuel Type,Seats,Safety_count,top_features_count,Color,No of Cylinder,Turbo Charger,Super Charger,City,Power,Torque
0,MUV,100000,Manual,2,Maruti,Maruti Ertiga,2014,5.6,third party insurance,Diesel,7,20,9,Others,4.0,yes,no,Delhi,88.76,200.0
0,Hatchback,23256,Manual,1,Maruti,Maruti Baleno,2020,6.34,third party,Petrol,5,27,9,Silver,4.0,no,no,Delhi,81.8,113.0
0,Hatchback,29120,Manual,1,Maruti,Maruti Ignis,2022,5.25,zero dep,Petrol,5,22,8,Blue,4.0,no,no,Delhi,81.8,113.0
0,SUV,62000,Manual,1,Ford,Ford Ecosport,2018,6.6,third party insurance,Diesel,5,29,9,Grey,4.0,yes,no,Delhi,98.96,215.0
0,Sedan,90513,Manual,1,Maruti,Maruti Swift Dzire,2017,5.62,comprehensive,Diesel,5,30,9,Others,4.0,yes,no,Delhi,74.02,190.0
0,SUV,49396,Manual,1,Hyundai,Hyundai Creta,2018,11.14,comprehensive,Diesel,5,28,9,White,4.0,yes,no,Delhi,126.2,259.9
0,Sedan,120000,Manual,2,Toyota,Toyota Corolla Altis,2008,1.0,third party insurance,Petrol,5,17,9,Gray,4.0,no,no,Delhi,138.1,173.0
0,Hatchback,18475,Manual,1,Maruti,Maruti Alto 800,2019,3.44,zero dep,Petrol,5,13,8,White,3.0,no,no,Delhi,47.33,69.0
0,SUV,100000,Automatic,2,Audi,Audi Q7,2018,47.5,third party insurance,Diesel,7,32,9,White,6.0,yes,no,Delhi,241.4,550.0
0,Hatchback,27792,Manual,1,Hyundai,Hyundai Santro,2019,5.3,zero dep,CNG,5,22,9,Silver,4.0,no,no,Delhi,58.0,84.33
0,Sedan,55000,Automatic,1,BMW,BMW 5 Series,2019,45.0,comprehensive,Petrol,5,37,9,Blue,4.0,twin,no,Delhi,248.08,350.0
0,Sedan,72000,Manual,1,Honda,Honda City,2011,2.78,third party insurance,Petrol,5,20,9,White,4.0,no,no,Delhi,118.0,146.0
0,Sedan,10000,Automatic,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2022,47.0,third party insurance,Diesel,5,40,9,Blue,4.0,yes,no,Delhi,147.51,320.0
0,SUV,25000,Automatic,1,Mahindra,Mahindra Alturas G4,2021,30.5,third party insurance,Diesel,7,34,9,Black,4.0,yes,no,Delhi,178.49,420.0
0,SUV,40000,Manual,1,Hyundai,Hyundai Creta,2017,6.9,third party insurance,Petrol,5,23,9,Red,4.0,no,no,Delhi,121.3,151.0
0,MUV,150000,Manual,1,Maruti,Maruti Ertiga,2014,5.5,third party insurance,Diesel,7,23,9,Others,4.0,yes,no,Delhi,88.8,200.0
0,Sedan,80000,Automatic,1,Maruti,Maruti Ciaz,2020,8.2,third party insurance,Petrol,5,24,9,Others,4.0,no,no,Delhi,103.25,138.0
0,Hatchback,120000,Manual,2,Volkswagen,Volkswagen Polo,2011,2.1,third party insurance,Petrol,5,18,9,Others,4.0,no,no,Delhi,103.5,153.0
0,SUV,60000,Manual,1,Mahindra,Mahindra XUV500,2013,3.99,third party insurance,Diesel,7,22,9,Others,4.0,yes,no,Delhi,140.0,330.0
0,Sedan,70000,Manual,1,Honda,Honda City,2018,7.2,third party insurance,Petrol,5,27,9,Others,4.0,no,no,Delhi,117.6,145.0
0,Hatchback,57100,Manual,1,Hyundai,Hyundai Grand i10,2014,3.4,comprehensive,Petrol,5,16,8,Grey,4.0,no,no,Delhi,82.0,114.0
0,Hatchback,45623,Manual,1,Maruti,Maruti S-Presso,2021,4.57,zero dep,CNG,4,21,9,Others,3.0,no,no,Delhi,58.33,78.0
0,SUV,100000,Manual,3,Ford,Ford Ecosport,2015,3.8,third party insurance,Petrol,5,19,9,Others,3.0,yes,no,Delhi,123.37,170.0
0,Sedan,7660,Automatic,1,Maruti,Maruti Swift Dzire,2019,6.53,zero dep,Petrol,5,29,9,Red,4.0,no,no,Delhi,81.8,113.0
0,Sedan,35272,Manual,1,Hyundai,Hyundai Xcent,2016,4.26,comprehensive,Diesel,5,18,9,Silver,3.0,yes,no,Delhi,73.97,190.24
0,Hatchback,8526,Automatic,1,Renault,Renault KWID,2021,4.65,comprehensive,Petrol,5,22,9,Blue,3.0,no,no,Delhi,67.0,91.0
0,Hatchback,62929,Manual,1,Hyundai,Hyundai i20,2011,2.45,comprehensive,Petrol,5,20,9,White,4.0,no,no,Delhi,82.85,113.7
0,Hatchback,30000,Manual,2,Maruti,Maruti Alto,2010,80.0,third party insurance,CNG,5,7,9,Others,3.0,no,no,Delhi,38.4,54.0
0,Hatchback,53127,Manual,2,Maruti,Maruti Swift,2017,4.32,third party,Petrol,5,21,8,Red,4.0,no,no,Delhi,83.11,113.0
0,MUV,42000,Manual,1,Maruti,Maruti Ertiga,2018,8.45,comprehensive,Petrol,7,22,9,Grey,4.0,no,no,Delhi,91.1,130.0
0,SUV,20000,Manual,1,Ford,Ford Ecosport,2017,5.8,third party insurance,Diesel,5,27,9,Others,4.0,yes,no,Delhi,98.96,205.0
0,Hatchback,57000,Manual,1,Maruti,Maruti Wagon R,2013,2.35,comprehensive,Petrol,5,11,8,Grey,3.0,no,no,Delhi,67.1,90.0
0,Hatchback,44000,Manual,1,Maruti,Maruti Wagon R,2013,2.7,comprehensive,Petrol,5,17,9,White,3.0,no,no,Delhi,67.04,90.0
0,SUV,64000,Automatic,1,Ford,Ford Ecosport,2015,6.25,comprehensive,Petrol,5,33,9,Silver,3.0,no,no,Delhi,120.69,149.0
0,Sedan,49000,Automatic,1,Skoda,Skoda Octavia,2014,10.5,comprehensive,Petrol,5,31,9,Silver,4.0,yes,no,Delhi,178.0,250.0
0,Hatchback,30000,Manual,1,Toyota,Toyota Glanza,2022,7.4,third party insurance,Petrol,5,25,9,Others,4.0,no,no,Delhi,88.5,113.0
0,Sedan,37000,Manual,0,Skoda,Skoda Octavia,2017,10.49,third party,Petrol,5,26,9,White,4.0,yes,no,Delhi,148.0,250.0
0,Hatchback,30000,Manual,2,Hyundai,Hyundai i20,2018,5.7,comprehensive,Petrol,5,25,9,White,4.0,no,no,Delhi,81.86,114.73
0,Hatchback,90000,Manual,1,Honda,Honda Brio,2012,2.75,third party insurance,Petrol,5,16,9,Others,4.0,no,no,Delhi,86.8,109.0
0,Hatchback,40000,Manual,2,Maruti,Maruti 800,2014,2.5,third party insurance,Petrol,4,6,8,Others,3.0,no,no,Delhi,37.0,59.0
0,SUV,64336,Automatic,1,Jeep,Jeep Compass,2019,13.65,zero dep,Petrol,5,23,9,White,4.0,yes,no,Delhi,160.0,250.0
0,Hatchback,83425,Manual,1,Volkswagen,Volkswagen Polo,2016,4.29,comprehensive,Petrol,5,19,9,Grey,3.0,no,no,Delhi,74.0,110.0
0,SUV,85000,Automatic,3,Land Rover,Land Rover Range Rover Evoque,2014,21.9,comprehensive,Diesel,5,29,9,White,4.0,yes,no,Delhi,187.7,420.0
0,Sedan,66181,Manual,1,Maruti,Maruti Swift Dzire,2016,5.44,comprehensive,Diesel,5,19,9,Silver,4.0,yes,no,Delhi,74.0,190.0
0,Hatchback,25486,Manual,2,Maruti,Maruti Alto 800,2019,3.36,comprehensive,Petrol,5,14,9,Silver,3.0,no,no,Delhi,47.3,69.0
0,Sedan,35000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,30.5,third party insurance,Petrol,5,29,9,White,4.0,yes,no,Delhi,181.04,300.0
0,Hatchback,25489,Manual,1,Maruti,Maruti Swift,2016,4.49,comprehensive,Petrol,5,26,9,Others,4.0,no,no,Delhi,88.5,113.0
0,SUV,40000,Automatic,2,Ford,Ford Endeavour,2021,38.0,comprehensive,Diesel,7,38,9,White,4.0,no,no,Delhi,167.62,420.0
0,Hatchback,85363,Manual,1,Maruti,Maruti Baleno,2018,5.03,third party,Petrol,5,24,9,Blue,4.0,no,no,Delhi,83.1,115.0
0,Sedan,110000,Manual,3,Maruti,Maruti SX4,2009,1.25,third party insurance,Petrol,5,19,9,Silver,4.0,no,no,Delhi,104.68,145.0
0,SUV,40000,Manual,1,Ford,Ford Ecosport,2014,3.5,third party insurance,Diesel,5,19,9,Silver,4.0,yes,no,Delhi,89.84,204.0
0,SUV,40000,Automatic,1,Land Rover,Land Rover Range Rover Sport,2018,96.0,third party insurance,Petrol,5,26,9,Gray,6.0,yes,no,Delhi,335.25,450.0
0,SUV,1500,Automatic,1,Maruti,Maruti Jimny,2023,17.55,zero dep,Petrol,4,26,9,White,4.0,no,no,Delhi,103.39,134.2
0,Sedan,110000,Manual,3,Maruti,Maruti SX4,2009,1.25,third party insurance,Petrol,5,19,9,Silver,4.0,no,no,Delhi,104.68,145.0
0,Hatchback,80000,Manual,2,Ford,Ford Figo,2011,1.0,third party insurance,Petrol,5,13,9,Silver,4.0,no,no,Delhi,70.0,102.0
0,Sedan,20000,Manual,1,Maruti,Maruti Swift Dzire,2022,8.5,third party insurance,CNG,5,25,9,Others,4.0,no,no,Delhi,76.43,98.5
0,SUV,20000,Manual,1,Maruti,Maruti Brezza,2023,12.0,third party insurance,Petrol,5,25,9,White,4.0,no,no,Delhi,101.65,136.8
0,Hatchback,62000,Manual,2,Hyundai,Hyundai i20,2012,2.75,comprehensive,Petrol,5,19,9,White,4.0,no,no,Delhi,80.0,11.4
0,Sedan,50000,Automatic,4,Mercedes-Benz,Mercedes-Benz C-Class,2010,4.25,third party insurance,Petrol,5,25,9,Others,4.0,no,no,Delhi,178.0,24.5
0,Sedan,90000,Manual,2,Maruti,Maruti Swift Dzire,2014,3.5,third party insurance,Diesel,5,16,9,Others,4.0,yes,no,Delhi,74.0,190.0
0,Hatchback,67985,Manual,1,Hyundai,Hyundai i10,2011,2.21,comprehensive,Petrol,5,11,9,Red,4.0,no,no,Delhi,78.9,111.8
0,SUV,89722,Manual,1,Honda,Honda WR-V,2020,8.28,comprehensive,Diesel,5,28,9,Grey,4.0,yes,no,Delhi,98.6,200.0
0,SUV,80000,Manual,1,Ford,Ford Ecosport,2017,6.0,third party insurance,Diesel,5,27,9,Others,4.0,yes,no,Delhi,98.96,205.0
0,MUV,49647,Automatic,2,Toyota,Toyota Innova Crysta,2020,15.56,comprehensive,Petrol,7,31,9,Silver,4.0,no,no,Delhi,163.6,245.0
0,MUV,110490,Manual,1,Renault,Renault Triber,2020,5.17,zero dep,Petrol,7,23,9,Blue,3.0,no,no,Delhi,71.01,96.0
0,Sedan,78000,Manual,2,Maruti,Maruti Swift Dzire,2012,3.25,comprehensive,Petrol,5,19,9,White,4.0,no,no,Delhi,85.8,114.0
0,Hatchback,51165,Manual,1,Maruti,Maruti Wagon R,2017,3.71,third party,Petrol,5,14,9,Grey,3.0,no,no,Delhi,67.04,90.0
0,Hatchback,14000,Manual,1,Maruti,Maruti S-Presso,2022,4.75,third party insurance,Petrol,5,20,9,White,3.0,no,no,Delhi,65.71,89.0
0,Hatchback,50576,Manual,1,Hyundai,Hyundai Grand i10,2015,4.06,comprehensive,Petrol,5,17,9,Silver,4.0,no,no,Delhi,82.0,114.0
0,MUV,55000,Manual,1,Maruti,Maruti XL6,2021,10.9,third party insurance,Petrol,6,32,9,White,4.0,no,no,Delhi,103.2,138.0
0,SUV,70000,Automatic,1,Hyundai,Hyundai Venue,2019,8.9,third party insurance,Petrol,5,35,9,Blue,3.0,yes,no,Delhi,118.35,172.0
0,Hatchback,80000,Manual,2,Maruti,Maruti Wagon R,2009,1.0,third party insurance,Petrol,5,10,8,Others,3.0,no,no,Delhi,67.0,84.0
0,Sedan,65000,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2014,18.9,comprehensive,Petrol,5,27,9,Brown,4.0,yes,no,Delhi,184.0,300.0
0,SUV,90000,Manual,3,Mahindra,Mahindra Bolero,2015,4.85,third party insurance,Diesel,7,15,9,White,4.0,yes,no,Delhi,62.1,195.0
0,SUV,71000,Manual,1,Mahindra,Mahindra Scorpio,2016,8.4,comprehensive,Diesel,7,22,9,White,4.0,yes,no,Delhi,120.0,280.0
0,Sedan,60000,Automatic,1,Honda,Honda City,2019,9.0,third party insurance,Petrol,5,28,9,Others,4.0,no,no,Delhi,117.6,145.0
0,SUV,20000,Manual,1,Kia,Kia Sonet,2021,9.5,third party insurance,Petrol,5,26,9,Others,4.0,no,no,Delhi,81.86,115.0
0,Sedan,60000,Manual,1,Hyundai,Hyundai Verna,2011,4.18,third party insurance,Petrol,5,25,9,Others,4.0,no,no,Delhi,121.3,154.9
0,SUV,38000,Manual,1,Hyundai,Hyundai Creta,2019,11.95,third party insurance,Diesel,5,33,9,Silver,4.0,yes,no,Delhi,126.2,259.87
0,SUV,7000,Automatic,0,MG,MG Gloster,2023,46.4,third party insurance,Diesel,6,32,9,Grey,4.0,twin,no,Delhi,212.55,478.5
0,Hatchback,20000,Automatic,1,Volkswagen,Volkswagen Polo,2022,10.44,third party insurance,Petrol,5,30,9,Others,3.0,yes,no,Hyderabad,108.62,175.0
0,Hatchback,85582,Manual,2,Hyundai,Hyundai EON,2014,2.6,third party insurance,Petrol,5,13,8,Red,3.0,no,no,Hyderabad,55.2,74.5
0,SUV,10000,Manual,1,Hyundai,Hyundai Venue,2023,9.55,third party insurance,Petrol,5,29,9,Others,4.0,no,no,Hyderabad,81.8,113.8
0,Hatchback,50750,Manual,1,Maruti,Maruti Baleno,2017,6.71,third party insurance,Petrol,5,28,9,Red,4.0,no,no,Hyderabad,83.1,115.0
0,SUV,10000,Automatic,1,Mahindra,Mahindra Thar,2022,19.0,third party insurance,Petrol,4,24,9,Others,4.0,yes,no,Hyderabad,150.0,320.0
0,SUV,10000,Manual,1,Kia,Kia Sonet,2021,11.78,third party insurance,Petrol,5,29,9,White,3.0,yes,no,Hyderabad,118.36,172.0
0,Hatchback,66366,Automatic,1,Maruti,Maruti Celerio,2017,4.89,zero dep,Petrol,5,22,9,White,3.0,no,no,Hyderabad,67.04,90.0
0,Sedan,5000,Automatic,1,Hyundai,Hyundai Verna,2022,15.41,third party insurance,Petrol,5,29,9,Black,3.0,yes,no,Hyderabad,118.41,172.0
0,Hatchback,72544,Manual,1,Maruti,Maruti Celerio,2017,4.65,third party,Petrol,5,21,9,White,3.0,no,no,Hyderabad,67.04,90.0
0,Hatchback,29154,Manual,1,Ford,Ford Figo,2021,7.28,third party,Petrol,5,24,9,Maroon,3.0,no,no,Hyderabad,94.93,119.0
0,Hatchback,70000,Automatic,1,Tata,Tata Tiago,2018,5.3,third party insurance,Petrol,5,24,9,Orange,3.0,no,no,Hyderabad,83.83,114.0
0,Hatchback,33730,Manual,1,Datsun,Datsun RediGO,2021,4.66,third party insurance,Petrol,5,21,9,Blue,3.0,no,no,Hyderabad,67.05,91.0
0,Hatchback,51113,Manual,1,Renault,Renault KWID,2020,4.57,comprehensive,Petrol,5,22,9,Blue,3.0,no,no,Hyderabad,67.0,91.0
0,Hatchback,40000,Manual,2,Volkswagen,Volkswagen Polo,2013,3.5,third party insurance,Diesel,5,14,9,Others,3.0,no,no,Hyderabad,73.9,180.0
0,Hatchback,40000,Manual,1,Maruti,Maruti Wagon R,2009,2.9,third party insurance,Petrol,5,10,8,Others,3.0,no,no,Hyderabad,67.0,84.0
0,SUV,60000,Automatic,1,BMW,BMW X1,2020,38.0,third party insurance,Diesel,5,36,9,Others,4.0,yes,no,Hyderabad,188.0,400.0
0,Hatchback,64500,Manual,1,Maruti,Maruti Wagon R,2014,3.75,comprehensive,Petrol,5,25,9,Brown,3.0,no,no,Hyderabad,67.05,90.0
0,Hatchback,40000,Manual,1,Maruti,Maruti Wagon R,2020,6.0,third party insurance,Petrol,5,27,9,White,3.0,no,no,Hyderabad,67.05,90.0
0,SUV,80000,Manual,1,Jeep,Jeep Compass,2018,14.0,third party insurance,Diesel,5,23,9,Others,4.0,yes,no,Hyderabad,170.0,350.0
0,SUV,50000,Manual,1,Jeep,Jeep Compass,2019,19.0,third party insurance,Diesel,5,25,9,Others,4.0,yes,no,Hyderabad,170.63,350.0
0,Hatchback,40000,Manual,1,Hyundai,Hyundai i20,2020,7.4,third party insurance,Petrol,5,33,9,Others,3.0,yes,no,Hyderabad,118.36,171.62
0,Sedan,39886,Automatic,2,Hyundai,Hyundai Aura,2020,7.66,third party,Petrol,5,24,9,White,4.0,no,no,Hyderabad,81.86,113.8
0,SUV,107588,Manual,1,Renault,Renault Duster,2014,4.4,third party insurance,Diesel,5,14,9,White,4.0,yes,no,Hyderabad,83.8,200.0
0,Hatchback,36621,Manual,1,Hyundai,Hyundai Grand i10,2017,5.19,third party insurance,Petrol,5,24,9,Red,4.0,no,no,Hyderabad,81.86,113.75
0,SUV,80000,Manual,1,MG,MG Hector Plus,2020,16.0,third party insurance,Diesel,6,24,9,Others,4.0,yes,no,Hyderabad,167.67,350.0
0,Hatchback,18900,Manual,1,Maruti,Maruti S-Presso,2022,5.25,third party insurance,Petrol,5,20,9,Grey,3.0,no,no,Hyderabad,65.71,89.0
0,SUV,70754,Manual,1,Kia,Kia Seltos,2019,11.08,zero dep,Diesel,5,30,9,White,4.0,yes,no,Hyderabad,113.43,250.0
0,Hatchback,59832,Manual,1,Maruti,Maruti S-Presso,2020,4.2,third party insurance,Petrol,5,20,9,Grey,3.0,no,no,Hyderabad,65.71,89.0
0,Sedan,60068,Manual,2,Maruti,Maruti Swift Dzire,2017,6.05,third party,Petrol,5,29,9,Red,4.0,no,no,Hyderabad,81.8,113.0
0,Hatchback,41261,Manual,1,Maruti,Maruti Alto 800,2018,3.26,comprehensive,Petrol,5,13,8,Silver,3.0,no,no,Hyderabad,47.33,69.0
0,SUV,32209,Manual,1,Ford,Ford Ecosport,2020,9.5,third party insurance,Petrol,5,27,9,White,3.0,no,no,Hyderabad,121.31,150.0
0,Hatchback,75747,Manual,1,Honda,Honda Jazz,2018,6.39,comprehensive,Petrol,5,22,9,Brown,4.0,no,no,Hyderabad,88.7,110.0
0,Hatchback,49241,Manual,2,Hyundai,Hyundai i20,2018,7.12,third party insurance,Petrol,5,28,9,White,4.0,no,no,Hyderabad,81.83,114.7
0,SUV,100000,Automatic,2,Mercedes-Benz,Mercedes-Benz GLE,2018,30.0,third party insurance,Diesel,5,32,9,Others,4.0,yes,no,Hyderabad,201.15,500.0
0,SUV,119422,Automatic,1,Ford,Ford Endeavour,2016,22.5,third party insurance,Diesel,7,25,9,White,5.0,yes,no,Hyderabad,197.2,470.0
0,Hatchback,33488,Manual,1,Maruti,Maruti Swift,2021,6.7,third party insurance,Petrol,5,26,9,Blue,4.0,no,no,Hyderabad,88.5,113.0
0,SUV,30000,Manual,1,Mahindra,Mahindra Thar,2021,16.5,third party insurance,Petrol,4,24,9,Others,4.0,yes,no,Hyderabad,150.0,300.0
0,Hatchback,21000,Manual,1,Tata,Tata Altroz,2022,8.75,third party,Petrol,5,28,9,White,3.0,no,no,Hyderabad,86.83,113.0
0,SUV,56545,Manual,1,Jeep,Jeep Compass,2018,16.0,third party insurance,Diesel,5,24,9,Grey,4.0,yes,no,Hyderabad,170.63,350.0
0,Hatchback,64000,Manual,1,Volkswagen,Volkswagen Polo,2017,6.75,third party insurance,Petrol,5,21,9,Blue,3.0,no,no,Hyderabad,75.0,95.0
0,Sedan,71413,Manual,2,Volkswagen,Volkswagen Ameo,2018,5.33,third party insurance,Petrol,5,19,8,White,3.0,no,no,Hyderabad,75.0,95.0
0,Hatchback,31920,Manual,2,Renault,Renault KWID,2020,4.87,third party,Petrol,5,22,9,Red,3.0,no,no,Hyderabad,53.26,72.0
0,SUV,46000,Automatic,1,BMW,BMW X1,2019,33.9,comprehensive,Diesel,5,36,9,Black,4.0,yes,no,Hyderabad,188.0,400.0
0,Hatchback,9939,Manual,2,Maruti,Maruti S-Presso,2022,5.26,comprehensive,Petrol,5,20,9,Red,3.0,no,no,Hyderabad,65.71,89.0
0,Hatchback,7156,Manual,1,Maruti,Maruti Baleno,2022,9.26,third party,Petrol,5,30,9,Blue,4.0,no,no,Hyderabad,81.8,113.0
0,Sedan,20608,Manual,1,Toyota,Toyota Yaris,2018,8.5,comprehensive,Petrol,5,24,9,White,4.0,no,no,Hyderabad,105.94,140.0
0,Sedan,92000,Manual,2,Maruti,Maruti Swift Dzire,2019,7.25,comprehensive,Petrol,5,27,9,Grey,4.0,no,no,Hyderabad,81.8,113.0
0,Hatchback,67553,Automatic,2,Maruti,Maruti Celerio,2018,5.01,comprehensive,Petrol,5,22,9,Red,3.0,no,no,Hyderabad,67.04,90.0
0,Sedan,95286,Manual,1,Maruti,Maruti Swift Dzire,2017,5.77,third party,Petrol,5,21,9,White,4.0,no,no,Hyderabad,83.14,115.0
0,SUV,66000,Manual,1,Mahindra,Mahindra XUV500,2015,8.95,comprehensive,Diesel,7,22,9,Silver,4.0,yes,no,Hyderabad,140.0,330.0
0,Hatchback,35929,Manual,1,Hyundai,Hyundai Grand i10,2019,5.21,zero dep,Petrol,5,24,9,Silver,4.0,no,no,Hyderabad,81.86,113.75
0,SUV,136035,Manual,1,Honda,Honda BR-V,2016,6.5,comprehensive,Petrol,7,28,9,Grey,4.0,no,no,Hyderabad,117.3,145.0
0,MUV,93997,Manual,1,Maruti,Maruti Ertiga,2013,6.7,third party insurance,Diesel,7,23,9,Silver,4.0,yes,no,Hyderabad,88.8,200.0
0,Sedan,60000,Manual,1,Skoda,Skoda Rapid,2018,7.75,third party insurance,Petrol,5,24,9,Others,4.0,no,no,Hyderabad,103.2,153.0
0,SUV,52220,Manual,1,Maruti,Maruti Vitara Brezza,2019,9.8,comprehensive,Diesel,5,27,9,Red,4.0,yes,no,Hyderabad,88.5,200.0
0,Sedan,61659,Manual,2,Maruti,Maruti Ciaz,2019,8.3,third party,Petrol,5,27,9,White,4.0,no,no,Hyderabad,103.25,138.0
0,Sedan,65000,Manual,1,Maruti,Maruti Swift Dzire,2020,7.5,third party insurance,Petrol,5,26,9,White,4.0,no,no,Hyderabad,88.5,113.0
0,Hatchback,120000,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,4.5,third party insurance,Diesel,6,27,9,Red,3.0,yes,no,Hyderabad,77.0,190.0
0,Hatchback,110000,Manual,2,Maruti,Maruti Swift,2017,6.0,third party insurance,Diesel,5,24,9,Others,4.0,yes,no,Hyderabad,74.0,190.0
0,Hatchback,78969,Manual,1,Maruti,Maruti Alto 800,2017,3.02,third party insurance,Petrol,5,17,9,Red,3.0,no,no,Hyderabad,47.33,69.0
0,Hatchback,38939,Manual,2,Hyundai,Hyundai Grand i10 Nios,2021,7.36,third party,Petrol,5,24,9,Silver,4.0,no,no,Hyderabad,81.86,113.8
0,Hatchback,88637,Manual,1,Maruti,Maruti Ignis,2019,4.8,comprehensive,Petrol,5,23,9,Grey,4.0,no,no,Hyderabad,81.8,113.0
0,Hatchback,19070,Manual,1,Hyundai,Hyundai i20,2021,9.67,third party,Petrol,5,35,9,Red,3.0,yes,no,Hyderabad,118.36,171.62
0,Hatchback,68556,Manual,1,Maruti,Maruti S-Presso,2020,4.32,zero dep,Petrol,5,20,9,Silver,3.0,no,no,Hyderabad,65.71,89.0
0,Hatchback,44356,Manual,1,Ford,Ford Figo,2019,6.0,not available,Petrol,5,26,9,Red,3.0,no,no,Hyderabad,94.93,120.0
0,Sedan,73143,Manual,1,Maruti,Maruti Swift Dzire,2016,6.1,third party,Petrol,5,24,9,Silver,4.0,no,no,Hyderabad,88.5,113.0
0,SUV,146769,Automatic,1,Volvo,Volvo XC60,2012,12.5,third party insurance,Diesel,5,26,9,Black,5.0,yes,no,Hyderabad,163.0,400.0
0,Hatchback,67527,Manual,1,Datsun,Datsun GO,2018,3.37,third party insurance,Petrol,5,25,9,Silver,3.0,no,no,Hyderabad,67.05,104.0
0,Hatchback,79467,Automatic,1,Hyundai,Hyundai Santro,2019,5.27,comprehensive,Petrol,5,23,9,Silver,4.0,no,no,Hyderabad,68.0,99.0
0,Sedan,103174,Automatic,1,BMW,BMW 5 Series,2014,17.5,third party insurance,Diesel,5,29,9,White,4.0,yes,no,Hyderabad,190.0,400.0
0,Hatchback,103046,Manual,3,Volkswagen,Volkswagen Polo,2017,5.49,third party,Petrol,5,19,9,White,3.0,no,no,Hyderabad,74.0,110.0
0,Hatchback,85110,Manual,2,Fiat,Fiat Punto EVO,2017,2.7,not available,Petrol,5,16,8,Hip Hop Black,4.0,no,no,Hyderabad,67.1,96.0
0,Sedan,114000,Manual,1,Tata,Tata Manza,2011,2.85,third party insurance,Diesel,5,15,9,Purple,4.0,no,no,Hyderabad,90.0,200.0
0,SUV,70000,Manual,1,Renault,Renault Captur,2017,9.75,third party insurance,Diesel,5,27,9,Orange,4.0,yes,no,Hyderabad,108.45,240.0
0,Hatchback,72000,Manual,1,Hyundai,Hyundai i20,2018,7.25,third party insurance,Diesel,5,24,9,Blue,4.0,yes,no,Hyderabad,88.73,219.7
0,SUV,20000,Manual,1,Hyundai,Hyundai Venue,2023,9.55,third party insurance,Petrol,5,29,9,Others,4.0,no,no,Hyderabad,81.8,113.8
0,MUV,32000,Automatic,1,Kia,Kia Carens,2022,18.5,third party,Diesel,6,29,9,White,4.0,yes,no,Hyderabad,114.41,250.0
0,SUV,20000,Manual,1,Hyundai,Hyundai Venue,2023,10.1,third party insurance,Petrol,5,29,9,Others,4.0,no,no,Hyderabad,81.8,113.8
0,SUV,22500,Automatic,1,Kia,Kia Seltos,2021,17.5,third party insurance,Petrol,5,36,9,Black,4.0,no,no,Hyderabad,113.42,144.0
0,Hatchback,54708,Manual,1,Hyundai,Hyundai i20,2016,6.21,comprehensive,Petrol,5,24,9,Red,4.0,no,no,Hyderabad,81.83,114.7
0,Hatchback,78031,Manual,1,Maruti,Maruti Baleno,2017,6.33,comprehensive,Petrol,5,27,9,Blue,4.0,no,no,Hyderabad,83.1,115.0
0,Sedan,32000,Automatic,1,BMW,BMW 5 Series,2022,69.0,comprehensive,Diesel,5,37,9,White,4.0,twin,no,Hyderabad,187.74,400.0
0,Hatchback,24337,Manual,2,Hyundai,Hyundai Grand i10,2019,5.15,zero dep,Petrol,5,23,9,Silver,4.0,no,no,Hyderabad,81.86,113.75
0,Hatchback,82243,Manual,1,Maruti,Maruti Baleno,2019,6.79,third party insurance,Petrol,5,27,9,Blue,4.0,no,no,Hyderabad,83.1,115.0
0,SUV,20000,Manual,1,Hyundai,Hyundai Creta,2022,13.88,third party insurance,Petrol,5,24,9,Others,4.0,no,no,Hyderabad,113.18,143.8
0,Hatchback,104701,Automatic,2,Maruti,Maruti Ignis,2017,6.09,comprehensive,Petrol,5,23,9,White,4.0,no,no,Hyderabad,81.8,113.0
0,SUV,54000,Manual,2,Toyota,Toyota Urban cruiser,2021,10.0,comprehensive,Petrol,5,28,9,Silver,4.0,no,no,Hyderabad,103.26,138.0
0,Hatchback,118937,Manual,1,Maruti,Maruti Swift,2021,5.9,third party insurance,Petrol,5,19,8,Red,4.0,no,no,Hyderabad,88.5,113.0
0,Hatchback,105133,Manual,1,Maruti,Maruti Swift,2017,5.7,third party insurance,Diesel,5,21,9,Red,4.0,yes,no,Hyderabad,74.0,190.0
0,SUV,10000,Automatic,1,MG,MG Hector,2023,26.5,third party insurance,Petrol,5,32,9,Others,4.0,no,no,Hyderabad,141.0,250.0
0,Sedan,36290,Automatic,1,Maruti,Maruti Swift Dzire,2018,6.79,third party,Petrol,5,29,9,Brown,4.0,no,no,Hyderabad,81.8,113.0
0,SUV,10000,Manual,1,Mahindra,Mahindra Scorpio N,2023,18.0,third party insurance,Petrol,7,15,9,Others,4.0,yes,no,Hyderabad,200.0,370.0
0,Hatchback,29084,Manual,1,Hyundai,Hyundai i20,2018,6.4,third party insurance,Petrol,5,26,9,Blue,4.0,no,no,Hyderabad,81.86,114.73
